#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
97500,195.000000000203,-1033669.6268153852,167061.828125,-866607.7986903852,298.82168494191563,668.4912670930603,1.0267317883283549,127
100000,200.00000000022686,-1032900.5603740262,167298.953125,-865601.6072490262,299.24582786455164,669.2590873949725,1.0255538506259836,127
102500,205.00000000025074,-1034443.9993259106,166346.03125,-868097.9680759106,297.54134681402434,668.5915319653515,1.0265778151972096,127
105000,210.0000000002746,-1033958.6678810576,167136.5625,-866822.1053810576,298.95536151011333,670.1416130821744,1.0242032739730527,127
107500,215.00000000029848,-1033382.6665112069,166348.125,-867034.5415112069,297.5450918820023,670.1276426815256,1.0242246259203118,127
110000,220.00000000032236,-1033171.2845497485,166473.203125,-866698.0814247485,297.7688177712815,670.9586954176343,1.0229560162673266,127
112500,225.00000000034623,-1034695.3892396782,166446.234375,-868249.1548646782,297.7205790598642,669.0718804678095,1.0258408015360736,127
115000,230.0000000003701,-1033146.0022716634,166834.59375,-866311.4085216634,298.4152332732351,672.014977441121,1.0213481204806656,127
117500,235.00000000039398,-1034970.1926183719,166120.546875,-868849.6457433719,297.1380253514149,667.560470948832,1.0281633859608128,128
120000,240.00000000041786,-1034855.0199857131,167252.4375,-867602.5824857131,299.1626258692507,668.0625103746783,1.0273907358750078,125
122500,245.00000000044173,-1035120.6861699978,166718.59375,-868402.0924199978,298.2077453279498,668.1103082536706,1.027317234392596,122
