#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
65000,129.99999999989262,-610977.0093166535,84552.546875,-526424.4624416535,299.3313593688239,337.3160790111901,1.0513348325636858,241
67500,134.9999999999165,-611904.3768830709,84272.65625,-527631.7206330709,298.34049576562927,337.9303478450116,1.0494237812903298,237
70000,139.99999999994037,-612987.5752544929,84420.2890625,-528567.2861919929,298.8631427122482,338.07023633397307,1.0489895451723064,238
72500,144.99999999996425,-611961.5175544466,83671.0,-528290.5175544466,296.2105234603421,338.48574933907656,1.0477018431077803,240
75000,149.99999999998812,-611520.0732003218,83592.484375,-527927.5888253218,295.9325638999082,338.63873964737235,1.0472285120643618,241
77500,155.000000000012,-611169.1637577298,83913.8671875,-527255.2965702298,297.07031737628324,338.96865959061705,1.046209239156708,240
80000,160.00000000003587,-611881.9563867929,83759.96875,-528121.9876367929,296.5254889801651,337.040475120563,1.0521945274418831,241
82500,165.00000000005974,-612495.0896170633,85056.5390625,-527438.5505545633,301.11558317013254,336.4248679313945,1.0541198860501209,242
85000,170.00000000008362,-611417.345019381,84400.625,-527016.720019381,298.793528362635,336.88777122059395,1.0526714643377648,205
87500,175.0000000001075,-611614.9720142414,83758.40625,-527856.5657642414,296.5199574466241,336.9654290104074,1.0524288633695877,206
90000,180.00000000013137,-611731.9437596528,84596.375,-527135.5687596528,299.48651888464815,337.90478169767863,1.0495031815369686,206
92500,185.00000000015524,-611681.9196100668,84186.203125,-527495.7164850668,298.0344360148072,337.3090966656665,1.0513565953419046,207
95000,190.0000000001791,-612233.7545896224,84102.8125,-528130.9420896224,297.7392180697255,337.7692385582346,1.0499243358039743,209
97500,195.000000000203,-612374.991331873,84713.578125,-527661.413206873,299.9014392155566,337.32109280972753,1.0513192059658885,210
100000,200.00000000022686,-612032.6835870286,84247.140625,-527785.5429620286,298.2501658229052,337.03395879728384,1.0522148709102916,211
102500,205.00000000025074,-612106.9740580269,84642.453125,-527464.5209330269,299.6496438087715,335.70192676668864,1.0563899554104625,213
105000,210.0000000002746,-612053.1220672652,84464.328125,-527588.7939422652,299.0190489851005,336.09180821072573,1.0551644960829223,210
107500,215.00000000029848,-611748.6450279206,84163.1328125,-527585.5122154206,297.9527629220748,336.6837118190637,1.0533094741418632,212
110000,220.00000000032236,-611003.6658501849,83786.703125,-527216.9627251849,296.62013351905114,338.4377197666232,1.0478505282827593,213
112500,225.00000000034623,-610544.284380571,84489.484375,-526054.800005571,299.10810667511015,338.2393580342988,1.048465044130989,211
115000,230.0000000003701,-611096.1840553237,83914.40625,-527181.7778053237,297.0722257553549,337.67850055492016,1.0502064622577032,211
117500,235.00000000039398,-611671.3473058366,84860.578125,-526810.7691808366,300.4218458910913,337.02069147465824,1.0522562929194352,213
120000,240.00000000041786,-612004.28235137,84905.1015625,-527099.18078887,300.5794669393414,337.10720062344274,1.0519862607277903,213
122500,245.00000000044173,-612929.7268002727,84460.890625,-528468.8361752727,299.00687961131035,337.50811831463477,1.0507366318153872,214
125000,250.0000000004656,-611592.95553126,84307.8359375,-527285.11959376,298.46503824330426,337.35999071240786,1.0511979879397875,215
