#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
137500,275.000000000585,-612134.5331948968,84041.859375,-528092.6738198968,297.52343294629213,337.96782661643175,1.049307405970183,164
140000,280.00000000060885,-611873.2546810075,83629.8359375,-528243.4187435075,296.06479520920516,338.42299978148174,1.0478961053984304,165
142500,285.0000000006327,-611508.5545768677,84339.1875,-527169.3670768677,298.57602846380394,338.036536035205,1.0490941233977595,167
145000,290.0000000006566,-611847.4999052393,83444.359375,-528403.1405302393,295.4081745202239,337.56128504744106,1.0505711382110314,168
147500,295.0000000006805,-611893.1810678863,83887.0859375,-528006.0951303863,296.97550689139103,338.1921613775033,1.048611363444389,167
150000,300.00000000070435,-610828.6536410889,84189.2421875,-526639.4114535889,298.04519484754445,337.31545344456913,1.0513367823112352,168
152500,305.0000000007282,-610263.032363445,84691.84375,-525571.188613445,299.8244955840016,339.51511016506583,1.0445253622905122,169
155000,310.0000000007521,-612410.0328741004,84098.171875,-528311.8609991004,297.72278941510876,337.7068046171409,1.0501184417954383,170
157500,315.00000000077597,-612000.4658736177,83068.5,-528931.9658736177,294.0775641269428,338.1633312361595,1.048700762888475,171
160000,320.00000000079984,-612808.9492283328,83991.46875,-528817.4804783328,297.34504098959576,337.7779499552866,1.0498972579329497,172
162500,325.0000000008237,-612032.6132561848,84098.9296875,-527933.6835686848,297.72547220887617,337.4317237830765,1.050974518555492,173
165000,330.0000000008476,-610975.3847927842,84668.34375,-526307.0410427842,299.7413013195454,338.2923662390116,1.0483007565051365,174
167500,335.00000000087147,-611615.3551679472,84353.71875,-527261.6364179472,298.627471725735,338.083604807753,1.048948066114965,175
170000,340.00000000089534,-613226.8161876602,85038.3125,-528188.5036876602,301.0510578313771,337.6786000603115,1.0502061527882698,169
172500,345.0000000009192,-612269.5142278243,84671.671875,-527597.8423528243,299.75308348598764,338.2538053322063,1.0484202627076928,170
175000,350.0000000009431,-611797.9575910843,84711.78125,-527086.1763410843,299.89507795198443,338.3568948866587,1.0481008331958526,169
177500,355.00000000096696,-611065.7853223551,84000.78125,-527065.0040723551,297.37800892949997,337.9858486962628,1.049251454805628,170
180000,360.00000000099084,-612087.6889617257,84695.0234375,-527392.6655242257,299.8357522547575,337.43496062608466,1.0509644370881899,171
182500,365.0000000010147,-612131.1351252394,83820.0703125,-528311.0648127394,296.7382594178186,338.38522054918934,1.048013098422889,172
185000,370.0000000010386,-610774.7426264836,83297.515625,-527477.2270014836,294.8883209980432,338.93143400338295,1.0463241466258597,173
187500,375.00000000106246,-612186.8522128365,84376.125,-527810.7272128365,298.70679391671257,337.4730268350944,1.0508458906304206,174
190000,380.00000000108633,-611165.2299496466,84480.4140625,-526684.8158871466,299.0759961229048,337.12495180959195,1.0519308687912388,175
192500,385.0000000011102,-611549.8525671107,84401.7734375,-527148.0791296107,298.7975940397876,337.23224333368336,1.051596193598156,176
195000,390.0000000011341,-612033.5017940374,84192.84375,-527840.6580440374,298.0579450323564,338.8489792805264,1.0465787567111884,177
197500,395.00000000115796,-613110.7114293342,84914.234375,-528196.4770543342,300.6117987528884,337.6438634991575,1.050314197252258,171
200000,400.00000000118183,-611530.0799913104,84112.296875,-527417.7831163104,297.77279447831916,338.1964367924635,1.0485981070991914,172
202500,405.0000000012057,-612139.7151845535,84684.09375,-527455.6214345535,299.7970591776384,338.17802804322184,1.0486551876248558,170
205000,410.0000000012296,-611358.9879089156,83742.859375,-527616.1285339156,296.46491868789144,338.44462956789965,1.0478291350080982,171
207500,415.00000000125345,-611800.3221123926,84455.8203125,-527344.5017998926,298.98892978496986,338.0600226270386,1.0490212379814958,172
210000,420.00000000127733,-610018.2309566168,84013.78125,-526004.4497066168,297.4240312885608,338.81982593850717,1.0466688083141604,173
212500,425.0000000013012,-612045.4621010171,83813.3203125,-528232.1417885171,296.71436319292167,339.59080823563,1.0442925275003376,173
215000,430.0000000013251,-612057.0749186962,83618.453125,-528438.6217936962,296.02449798735915,338.736937643537,1.046924926213564,173
217500,435.00000000134895,-612019.0410049041,84429.6875,-527589.3535049041,298.8964148864971,337.8585216020132,1.0496468810871498,174
220000,440.0000000013728,-612192.7969699497,84460.3203125,-527732.4766574497,299.0048606015679,338.56798480192174,1.047447364687317,172
222500,445.0000000013967,-611365.6966311131,84622.6875,-526743.0091311131,299.5796699094781,338.78375565449306,1.0467802470728211,173
225000,450.0000000014206,-610363.8190077194,84183.5078125,-526180.3111952194,298.0248941194491,338.63748869431043,1.0472323806074424,173
227500,455.00000000144445,-610718.5562275327,85258.921875,-525459.6343525327,301.8320550520271,340.02141325757276,1.0429700295952475,174
230000,460.0000000014683,-611265.671416122,84393.796875,-526871.874541122,298.76935556106093,338.194529073899,1.048604022127093,174
232500,465.0000000014922,-612379.2543829922,84202.65625,-528176.5981329922,298.0926830629937,337.50340399411675,1.0507513087318385,175
235000,470.00000000151607,-610976.4853293095,84322.625,-526653.8603293095,298.5173942082696,339.0087808920579,1.0460854214899677,175
237500,475.00000000153995,-611315.47234623,84425.25,-526890.22234623,298.88070533124073,341.1242411090231,1.0395981894905215,176
240000,480.0000000015638,-611262.2150004539,84266.984375,-526995.2306254539,298.32041629887556,339.00029981434125,1.0461115923569635,177
242500,485.0000000015877,-611316.0961353988,84086.34375,-527229.7523853988,297.6809157062036,338.84432281973494,1.046593138988292,178
245000,490.00000000161157,-612039.7917847778,84421.140625,-527618.6511597778,298.86615739802795,339.2975967135779,1.0451949759833858,178
247500,495.00000000163544,-611947.1399848815,84448.8828125,-527498.2571723815,298.96436977604793,338.2877074395818,1.0483151933967505,179
250000,500.0000000016593,-611632.8123325296,83834.6796875,-527798.1326450296,296.78997925642676,339.76676005449485,1.0437517295434946,178
