#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
25500,25.500000000008182,-1043747.0626102388,167091.0,-876656.0626102388,298.87386435919035,637.8173567999999,1.076109370224567,38.4
26000,26.000000000008793,-1042764.0655399263,166712.328125,-876051.7374149263,298.19653807228445,637.8173567999999,1.076109370224567,38.5
26500,26.500000000009404,-1041781.1524539888,167054.4375,-874726.7149539888,298.80846541091887,637.8173567999999,1.076109370224567,38.6
27000,27.000000000010015,-1044320.3316532075,167891.09375,-876429.2379032075,300.3049833955965,637.8173567999999,1.076109370224567,38.7
27500,27.500000000010626,-1043777.98497352,166935.40625,-876842.57872352,298.5955555015461,637.8173567999999,1.076109370224567,38.8
28000,28.000000000011237,-1043334.0523563325,166190.125,-877143.9273563325,297.2624789910102,637.8173567999999,1.076109370224567,38.9
28500,28.50000000001185,-1044857.4234500825,167268.8125,-877588.6109500825,299.1919156546304,637.8173567999999,1.076109370224567,38.9
29000,29.00000000001246,-1044396.4234500825,166496.640625,-877899.7828250825,297.8107401740196,637.8173567999999,1.076109370224567,39
29500,29.50000000001307,-1043076.07872352,166822.59375,-876253.48497352,298.3937690030332,637.8173567999999,1.076109370224567,39
30000,30.00000000001368,-1043012.42247352,167807.328125,-875205.09434852,300.15515272821034,637.8173567999999,1.076109370224567,39.1
30500,30.500000000014293,-1043734.03575477,167711.671875,-876022.36387977,299.98405342850174,637.8173567999999,1.076109370224567,39.2
31000,31.000000000014904,-1042939.75059852,167395.21875,-875544.53184852,299.41801714673136,637.8173567999999,1.076109370224567,39.3
31500,31.500000000015515,-1042401.768176645,167687.46875,-874714.299426645,299.9407615606075,637.8173567999999,1.076109370224567,39.3
32000,32.00000000001612,-1042633.8643680513,166973.171875,-875660.6924930513,298.66310646649146,637.8173567999999,1.076109370224567,39.4
32500,32.50000000001496,-1041578.44981727,166931.203125,-874647.24669227,298.5880374173217,637.8173567999999,1.076109370224567,39.5
33000,33.00000000001379,-1042360.709582895,166111.53125,-876249.178332895,297.12189920049497,637.8173567999999,1.076109370224567,39.6
33500,33.500000000012626,-1043188.514270395,166638.46875,-876550.045520395,298.06442660712236,637.8173567999999,1.076109370224567,39.6
34000,34.00000000001146,-1043512.46934852,166528.40625,-876984.06309852,297.867559003864,637.8173567999999,1.076109370224567,39.7
34500,34.500000000010296,-1042498.71153602,165962.09375,-876536.61778602,296.8546019606366,637.8173567999999,1.076109370224567,39.8
35000,35.00000000000913,-1042755.15294227,167869.125,-874886.02794227,300.2656881300966,637.8173567999999,1.076109370224567,39.8
35500,35.500000000007965,-1042662.4156375825,166795.0,-875867.4156375825,298.34441236087616,637.8173567999999,1.076109370224567,39.9
36000,36.0000000000068,-1042385.0562625825,165694.3125,-876690.7437625825,296.3756245352192,637.8173567999999,1.076109370224567,39.9
36500,36.500000000005635,-1041699.74669227,166840.71875,-874859.02794227,298.42618899448405,637.8173567999999,1.076109370224567,38.9
37000,37.00000000000447,-1042480.94981727,168085.03125,-874395.91856727,300.6518773041204,637.8173567999999,1.076109370224567,39
37500,37.500000000003304,-1042558.334582895,166927.09375,-875631.240832895,298.5806870227083,637.8173567999999,1.076109370224567,39.1
38000,38.00000000000214,-1042852.9312625825,167429.0,-875423.9312625825,299.47844130321135,637.8173567999999,1.076109370224567,39.1
38500,38.50000000000097,-1041845.7652469575,165963.859375,-875881.9058719575,296.8577601149762,637.8173567999999,1.076109370224567,38.6
39000,38.99999999999981,-1042566.74669227,166583.40625,-875983.34044227,297.9659369089562,637.8173567999999,1.076109370224567,38.7
39500,39.49999999999864,-1043005.0289188325,166338.21875,-876666.8101688325,297.5273726797783,637.8173567999999,1.076109370224567,38.8
40000,39.99999999999748,-1043741.39903602,167537.65625,-876203.74278602,299.6727935623053,637.8173567999999,1.076109370224567,38.8
40500,40.49999999999631,-1043664.01622352,166662.671875,-877001.34434852,298.1077184750166,637.8173567999999,1.076109370224567,38.9
41000,40.99999999999515,-1044580.2183719575,167091.0,-877489.2183719575,298.87386435919035,637.8173567999999,1.076109370224567,39
41500,41.49999999999398,-1044111.4937625825,167098.78125,-877012.7125125825,298.8877825968994,637.8173567999999,1.076109370224567,39
42000,41.999999999992816,-1043548.5484500825,167130.96875,-876417.5797000825,298.9453560299931,637.8173567999999,1.076109370224567,39.1
42500,42.49999999999165,-1041909.5269657075,165567.5625,-876341.9644657075,296.14890818121125,637.8173567999999,1.076109370224567,39.1
43000,42.999999999990486,-1044499.0235477388,167398.015625,-877101.0079227388,299.4230198867915,637.8173567999999,1.076109370224567,39.2
43500,43.49999999998932,-1043977.846301645,166897.921875,-877079.924426645,298.52850760543356,637.8173567999999,1.076109370224567,39.3
44000,43.999999999988155,-1043770.943957895,166932.09375,-876838.850207895,298.5896304686257,637.8173567999999,1.076109370224567,39.3
44500,44.49999999998699,-1044214.0753055513,166130.875,-878083.2003055513,297.1564991568882,637.8173567999999,1.076109370224567,38.7
45000,44.999999999985825,-1044482.34825477,167093.0625,-877389.28575477,298.87755353063136,637.8173567999999,1.076109370224567,38.7
45500,45.49999999998466,-1043644.4864383638,166103.15625,-877541.3301883638,297.10691892858324,637.8173567999999,1.076109370224567,38.8
46000,45.999999999983494,-1043373.6129032075,166395.6875,-876977.9254032075,297.6301664112922,637.8173567999999,1.076109370224567,38.8
46500,46.49999999998233,-1043413.04356727,166390.5,-877022.54356727,297.62088758615283,637.8173567999999,1.076109370224567,38.8
47000,46.99999999998116,-1044218.893176645,166378.09375,-877840.799426645,297.5986966609701,637.8173567999999,1.076109370224567,38.8
47500,47.49999999998,-1043289.57872352,165545.75,-877743.82872352,296.1098923983963,637.8173567999999,1.076109370224567,38.9
48000,47.99999999997883,-1043560.6519657075,167318.90625,-876241.7457157075,299.2815178034161,637.8173567999999,1.076109370224567,38.9
48500,48.49999999997767,-1043222.5582157075,168029.703125,-875192.8550907075,300.55291248538987,637.8173567999999,1.076109370224567,39
49000,48.9999999999765,-1041791.67247352,167482.546875,-874309.12559852,299.5742200193337,637.8173567999999,1.076109370224567,38.9
49500,49.49999999997534,-1041517.29356727,168472.5625,-873044.73106727,301.3450502592612,637.8173567999999,1.076109370224567,38.9
50000,49.99999999997417,-1041842.18809852,167208.109375,-874634.07872352,299.0833366315386,637.8173567999999,1.076109370224567,39
