#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
47500,94.99999999996,-187110.377964722,23011.509765625,-164098.868199097,300.74963027442624,92.11780349011768,1.0400549678303967,211
50000,99.99999999994834,-187607.2094504994,22814.90625,-164792.3032004994,298.1801146173876,91.67408350742406,1.0450890314901522,213
52500,104.99999999993669,-187832.20716821332,22850.630859375,-164981.57630883832,298.647018491608,91.69803001346018,1.044816111441628,214
55000,109.99999999992504,-187543.00257305335,22996.04296875,-164546.95960430335,300.547486499895,91.32964638731795,1.049030440118128,215
57500,114.99999999991338,-188706.7971389077,22501.5390625,-166205.2580764077,294.08455258166464,91.48642179181084,1.0472327725697224,216
60000,119.99999999990173,-188309.36892371648,22898.1484375,-165411.22048621648,299.268050931382,91.21028865302478,1.0504032007834667,217
62500,124.99999999989008,-187323.42729986552,22863.236328125,-164460.19097174052,298.8117660507473,91.92308703602463,1.0422580685086673,218
65000,129.99999999989262,-187470.43564666342,22725.103515625,-164745.33213103842,297.0064350354742,92.01530169149211,1.0412135523583212,219
67500,134.9999999999165,-187740.09578519966,23067.140625,-164672.95516019966,301.47669949149576,91.83121052348469,1.0433008407421522,220
70000,139.99999999994037,-187362.94378708303,22723.09765625,-164639.84613083303,296.9802193950596,91.36105821191443,1.0486697617194067,221
72500,144.99999999996425,-188247.8744029773,22951.658203125,-165296.2161998523,299.9673984488504,91.271927527005,1.0496938296517748,222
75000,149.99999999998812,-187965.06723655201,22670.0859375,-165294.98129905201,296.2873811164478,91.23610611594697,1.05010596379206,219
77500,155.000000000012,-187565.40354257473,22543.2421875,-165022.16135507473,294.62959284859113,91.64286218590205,1.0454450773391468,219
80000,160.00000000003587,-187323.52626099065,22983.56640625,-164339.95985474065,300.3844236849303,91.80398938102086,1.04361019375622,220
82500,165.00000000005974,-187503.7394070977,22704.65234375,-164799.0870633477,296.73914781952317,91.56041878277003,1.04638642351372,209
85000,170.00000000008362,-187663.26699010236,23052.677734375,-164610.58925572736,301.2876763003853,91.74732265648011,1.0442547681118,210
87500,175.0000000001075,-187500.8276722245,23167.34765625,-164333.4800159745,302.7863583494449,91.74153224092827,1.0443206779445844,211
90000,180.00000000013137,-188510.54933133023,22875.30078125,-165635.24855008023,298.9694427896385,91.98110695862314,1.0416006320582694,212
92500,185.00000000015524,-187452.7736829992,23030.34375,-164422.4299329992,300.9957816089135,91.64288284433417,1.0454448416715698,212
95000,190.0000000001791,-187510.27790841088,22888.076171875,-164622.20173653588,299.13641114791716,92.41191656199796,1.0367448561814547,213
97500,195.000000000203,-187716.28955464275,23027.9765625,-164688.31299214275,300.9648435795245,92.38416509118386,1.0370562861174135,214
100000,200.00000000022686,-188014.20933474367,23107.267578125,-164906.94175661867,302.0011399319231,92.35182838855435,1.037419408118563,214
102500,205.00000000025074,-187943.7700308985,22931.9765625,-165011.7934683985,299.7101686450934,92.03251303938403,1.0410188310789863,215
105000,210.0000000002746,-188484.32394978567,22977.8828125,-165506.44113728567,300.31014178268435,91.46675967131355,1.0474578906020762,216
107500,215.00000000029848,-188095.51554228854,22853.46875,-165242.04679228854,298.6841083898771,92.17463341741512,1.0394137258095093,216
110000,220.00000000032236,-187836.41472058417,22757.14453125,-165079.27018933417,297.4251960685826,92.2198907731976,1.0389036285148827,217
112500,225.00000000034623,-188198.36893276288,22517.75,-165680.61893276288,294.29642192484044,91.82029214695291,1.0434248999359186,217
115000,230.0000000003701,-187486.35954357148,22407.623046875,-165078.73649669648,292.85711434472375,91.76674694150068,1.0440337305036693,217
117500,235.00000000039398,-187890.08776245243,22777.01171875,-165113.07604370243,297.68485088289395,92.3519491908539,1.0374180511071387,217
120000,240.00000000041786,-187662.1233151704,22906.208984375,-164755.9143307954,299.37339849515143,91.894097647424,1.0425868646440413,214
122500,245.00000000044173,-187385.40675117425,22814.875,-164570.53175117425,298.17970619455735,91.36666782548657,1.0486053768373915,215
